REQUEST_ID,CLOSURE_TYPE,CLOSURE_REASON,ACTIVITY,END_DATE,CE_UO,ROLE,time_from_start,time_from_previous_event(start),daytime,weekday,# ACTIVITY=Service closure Request with network responsibility,# ACTIVITY=Service closure Request with BO responsibility,# ACTIVITY=Pending Request for Reservation Closure,# ACTIVITY=Pending Liquidation Request,# ACTIVITY=Request completed with account closure,# ACTIVITY=Request created,# ACTIVITY=Authorization Requested,# ACTIVITY=Evaluating Request (NO registered letter),# ACTIVITY=Network Adjustment Requested,# ACTIVITY=Pending Request for acquittance of heirs,# ACTIVITY=Request deleted,# ACTIVITY=Back-Office Adjustment Requested,# ACTIVITY=Evaluating Request (WITH registered letter),# ACTIVITY=Request completed with customer recovery,# ACTIVITY=Pending Request for Network Information,lead_time
20182008407,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1525790461000,00508,DIRECTOR,6731236.0,6731236.0,59881.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Service closure Request with network responsibility,1525792372000,00508,APPLICANT,6733031.0,1795.0,61676.0,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1526558282000,BOC,BACK-OFFICE,6733327.0,296.0,61972.0,Tuesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Network Adjustment Requested,1547140386000,00508,APPLICANT,7499237.0,765910.0,50282.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1547202996000,BOC,BACK-OFFICE,28077741.0,20578504.0,65586.0,Thursday,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1547203174000,BOC,BACK-OFFICE,28140528.0,62787.0,41973.0,Friday,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,28458737.0
20182008407,Client Recess,1 - Client lost,Pending Liquidation Request,1547521382000,BOC,BACK-OFFICE,28140529.0,1.0,41974.0,Friday,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,28458737.0
20182009106,Inheritance,missing,Request created,1519151875000,00604,APPLICANT,0.0,0.0,70362.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Service closure Request with network responsibility,1547456007000,missing,APPLICANT,313.0,313.0,70675.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Authorization Requested,1547480748000,00061,DIRECTOR,28304445.0,28304132.0,35607.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Service closure Request with BO responsibility,1548157603000,BOC,BACK-OFFICE,28329186.0,24741.0,60348.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Network Adjustment Requested,1548756713000,00061,APPLICANT,29006041.0,676855.0,46003.0,Tuesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Service closure Request with BO responsibility,1549533033000,BOC,BACK-OFFICE,29605151.0,599110.0,40313.0,Tuesday,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Pending Request for Reservation Closure,1549533080000,BOC,BACK-OFFICE,30381471.0,776320.0,39033.0,Thursday,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Pending Liquidation Request,1549681419000,BOC,BACK-OFFICE,30381518.0,47.0,39080.0,Thursday,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,30734448.0
20182009106,Inheritance,missing,Pending Request for acquittance of heirs,1549886010000,BOC,BACK-OFFICE,30529857.0,148339.0,14619.0,Saturday,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,30734448.0
20182011640,Inheritance,missing,Request created,1519730387000,00286,APPLICANT,0.0,0.0,44314.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Service closure Request with network responsibility,1539269643000,missing,APPLICANT,73.0,73.0,44387.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Authorization Requested,1539793946000,00051,DIRECTOR,19542929.0,19542856.0,60843.0,Thursday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Service closure Request with BO responsibility,1540287901000,BOC,BACK-OFFICE,20067232.0,524303.0,66746.0,Wednesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Pending Request for Reservation Closure,1540288017000,BOC,BACK-OFFICE,20561187.0,493955.0,42301.0,Tuesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Pending Liquidation Request,1540436627000,BOC,BACK-OFFICE,20561303.0,116.0,42417.0,Tuesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,20731559.0
20182011640,Inheritance,missing,Pending Request for acquittance of heirs,1540458273000,BOC,BACK-OFFICE,20709913.0,148610.0,18227.0,Thursday,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,20731559.0
20182012216,Bank Recess,1 - Client lost,Request created,1519819305000,00488,APPLICANT,0.0,0.0,46809.0,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20534606.0
20182012216,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1520964113000,missing,APPLICANT,96.0,96.0,46905.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20534606.0
20182012216,Bank Recess,1 - Client lost,Authorization Requested,1539969865000,00415,DIRECTOR,1144904.0,1144808.0,68513.0,Tuesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20534606.0
20182012216,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1540212211000,BOC,BACK-OFFICE,20154256.0,19009352.0,69865.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20534606.0
20182012216,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1540212413000,BOC,BACK-OFFICE,20396602.0,242346.0,53011.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20534606.0
20182012216,Bank Recess,1 - Client lost,Pending Liquidation Request,1540350215000,BOC,BACK-OFFICE,20396804.0,202.0,53213.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,20534606.0
20183003271,Bank Recess,1 - Client lost,Request created,1520590122000,00149,APPLICANT,0.0,0.0,39959.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19072641.0
20183003271,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1520590504000,missing,APPLICANT,163.0,163.0,40122.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19072641.0
20183003271,Bank Recess,1 - Client lost,Authorization Requested,1539337315000,00870,DIRECTOR,545.0,382.0,40504.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19072641.0
20183003271,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1539344915000,BOC,BACK-OFFICE,18750956.0,18750411.0,42115.0,Friday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19072641.0
20183003271,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1539345044000,BOC,BACK-OFFICE,18758556.0,7600.0,49715.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19072641.0
20183003271,Bank Recess,1 - Client lost,Pending Liquidation Request,1539659000000,BOC,BACK-OFFICE,18758685.0,129.0,49844.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,19072641.0
20183003988,Bank Recess,1 - Client lost,Request created,1520856539000,00307,APPLICANT,0.0,0.0,47251.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26664935.0
20183003988,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1526050345000,missing,APPLICANT,5191412.0,5191412.0,54663.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26664935.0
20183003988,Bank Recess,1 - Client lost,Authorization Requested,1547120258000,00023,DIRECTOR,5197494.0,6082.0,60745.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26664935.0
20183003988,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1547195315000,BOC,BACK-OFFICE,26263807.0,21066313.0,45458.0,Thursday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26664935.0
20183003988,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1547195491000,BOC,BACK-OFFICE,26338864.0,75057.0,34115.0,Friday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,26664935.0
20183003988,Bank Recess,1 - Client lost,Pending Liquidation Request,1547521386000,BOC,BACK-OFFICE,26339040.0,176.0,34291.0,Friday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,26664935.0
20183006558,Bank Recess,1 - Client lost,Request created,1521206995000,00445,APPLICANT,0.0,0.0,52173.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1521207037000,missing,APPLICANT,22.0,22.0,52195.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Authorization Requested,1539604990000,00591,DIRECTOR,64.0,42.0,52237.0,Friday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Network Adjustment Requested,1539610772000,00591,APPLICANT,18401617.0,18401553.0,50590.0,Monday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Authorization Requested,1539616246000,00591,DIRECTOR,18407399.0,5782.0,56372.0,Monday,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1539685593000,BOC,BACK-OFFICE,18412873.0,5474.0,61846.0,Monday,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1539685620000,BOC,BACK-OFFICE,18482220.0,69347.0,44793.0,Tuesday,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,18628452.0
20183006558,Bank Recess,1 - Client lost,Pending Liquidation Request,1539831825000,BOC,BACK-OFFICE,18482247.0,27.0,44820.0,Tuesday,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,18628452.0
20183006587,Client Recess,1 - Client lost,Request created,1521212560000,00535,APPLICANT,0.0,0.0,57741.0,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18622888.0
20183006587,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1521218781000,00001,DIRECTOR,19.0,19.0,57760.0,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18622888.0
20183006587,Client Recess,1 - Client lost,Service closure Request with network responsibility,1539691473000,00001,APPLICANT,18482484.0,18482465.0,50625.0,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18622888.0
20183006587,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1539692338000,BOC,BACK-OFFICE,18482532.0,48.0,50673.0,Tuesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18622888.0
20183006587,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1539692342000,BOC,BACK-OFFICE,18483397.0,865.0,51538.0,Tuesday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,18622888.0
20183006587,Client Recess,1 - Client lost,Pending Liquidation Request,1539831829000,BOC,BACK-OFFICE,18483401.0,4.0,51542.0,Tuesday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,18622888.0
20183006943,Client Recess,1 - Client lost,Request created,1521457790000,287BA,APPLICANT,0.0,0.0,43743.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23039638.0
20183006943,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1521461746000,00092,DIRECTOR,47.0,47.0,43790.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23039638.0
20183006943,Client Recess,1 - Client lost,Service closure Request with network responsibility,1544002259000,00092,APPLICANT,18139990.0,18139943.0,39733.0,Monday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23039638.0
20183006943,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1544177078000,BOC,BACK-OFFICE,22544516.0,4404526.0,37859.0,Wednesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23039638.0
20183006943,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1544177238000,BOC,BACK-OFFICE,22719335.0,174819.0,39878.0,Friday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,23039638.0
20183006943,Client Recess,1 - Client lost,Pending Liquidation Request,1544497381000,BOC,BACK-OFFICE,22719495.0,160.0,40038.0,Friday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,23039638.0
20183010230,Client Recess,4 - Open new bank account. Same dip,Request created,1541164406000,00300,APPLICANT,0.0,0.0,48687.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19010519.0
20183011011,Bank Recess,1 - Client lost,Request created,1522326622000,00882,APPLICANT,0.0,0.0,52196.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867316.0
20183011011,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1523970208000,missing,APPLICANT,26.0,26.0,52222.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1867316.0
20183011011,Bank Recess,1 - Client lost,Authorization Requested,1523970295000,00279,DIRECTOR,1643612.0,1643586.0,54208.0,Tuesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1867316.0
20183011011,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1523971767000,BOC,BACK-OFFICE,1643699.0,87.0,54295.0,Tuesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1867316.0
20183011011,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1523971871000,BOC,BACK-OFFICE,1645171.0,1472.0,55767.0,Tuesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1867316.0
20183011011,Bank Recess,1 - Client lost,Pending Liquidation Request,1524193912000,BOC,BACK-OFFICE,1645275.0,104.0,55871.0,Tuesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1867316.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Request created,1522321136000,00725,APPLICANT,0.0,0.0,46117.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15264955.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Evaluating Request (NO registered letter),1537436697000,00504,DIRECTOR,619.0,619.0,46736.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15264955.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Service closure Request with network responsibility,1537437053000,00504,APPLICANT,15116297.0,15115678.0,42414.0,Thursday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15264955.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Service closure Request with BO responsibility,1537437566000,BOC,BACK-OFFICE,15116536.0,239.0,42653.0,Thursday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15264955.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Pending Request for Reservation Closure,1537437573000,BOC,BACK-OFFICE,15117049.0,513.0,43166.0,Thursday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,15264955.0
20183011185,Client Recess,7 - Keep other relationships. Same dip,Pending Liquidation Request,1537585472000,BOC,BACK-OFFICE,15117056.0,7.0,43173.0,Thursday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,15264955.0
20183011266,Client Recess,missing,Request created,1536588247000,00744,APPLICANT,0.0,0.0,50846.0,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14263001.0
20184002417,Client Recess,1 - Client lost,Request created,1523290408000,00590,APPLICANT,0.0,0.0,65523.0,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Evaluating Request (WITH registered letter),1526493495000,00078,DIRECTOR,85.0,85.0,65608.0,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Service closure Request with network responsibility,1531765170000,00078,APPLICANT,3258089.0,3258004.0,40412.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1535720154000,BOC,BACK-OFFICE,8474847.0,5216758.0,73170.0,Monday,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Network Adjustment Requested,1535720981000,00078,APPLICANT,12429831.0,3954984.0,53754.0,Friday,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1536749931000,BOC,BACK-OFFICE,12430658.0,827.0,54581.0,Friday,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1536749987000,BOC,BACK-OFFICE,13459608.0,1028950.0,46731.0,Wednesday,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,13603956.0
20184002417,Client Recess,1 - Client lost,Pending Liquidation Request,1536894279000,BOC,BACK-OFFICE,13459664.0,56.0,46787.0,Wednesday,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,13603956.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Request created,1537352383000,00259,APPLICANT,0.0,0.0,44993.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14229283.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Service closure Request with network responsibility,1537352697000,missing,APPLICANT,13996190.0,13996190.0,44383.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14229283.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Authorization Requested,1537355269000,00925,DIRECTOR,13996504.0,314.0,44697.0,Wednesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14229283.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Service closure Request with BO responsibility,1537462728000,BOC,BACK-OFFICE,13999076.0,2572.0,47269.0,Wednesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14229283.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Pending Request for Reservation Closure,1537462779000,BOC,BACK-OFFICE,14106535.0,107459.0,68328.0,Thursday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,14229283.0
20184002592,Client Recess,4 - Open new bank account. Same dip,Pending Liquidation Request,1537585476000,BOC,BACK-OFFICE,14106586.0,51.0,68379.0,Thursday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,14229283.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Request created,1523438197000,00026,APPLICANT,0.0,0.0,40529.0,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13369783.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Service closure Request with network responsibility,1536224629000,missing,APPLICANT,68.0,68.0,40597.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13369783.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Authorization Requested,1536228447000,00200,DIRECTOR,12786500.0,12786432.0,39829.0,Thursday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13369783.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Service closure Request with BO responsibility,1536662574000,BOC,BACK-OFFICE,12790318.0,3818.0,43647.0,Thursday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13369783.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Pending Request for Reservation Closure,1536662612000,BOC,BACK-OFFICE,13224445.0,434127.0,45774.0,Tuesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13369783.0
20184003019,Client Recess,4 - Open new bank account. Same dip,Pending Liquidation Request,1536807912000,BOC,BACK-OFFICE,13224483.0,38.0,45812.0,Tuesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13369783.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Request created,1523444661000,00117,APPLICANT,0.0,0.0,47050.0,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16300770.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Service closure Request with network responsibility,1538582867000,missing,APPLICANT,11.0,11.0,47061.0,Wednesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16300770.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Authorization Requested,1538583582000,00448,DIRECTOR,15138217.0,15138206.0,65267.0,Wednesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16300770.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Service closure Request with BO responsibility,1539615750000,BOC,BACK-OFFICE,15811883.0,673666.0,47733.0,Thursday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16300770.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Pending Request for Reservation Closure,1539615774000,BOC,BACK-OFFICE,16171100.0,359217.0,61350.0,Monday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,16300770.0
20184003147,Client Recess,2 - Keep bank account. Same dip,Pending Liquidation Request,1539745420000,BOC,BACK-OFFICE,16171124.0,24.0,61374.0,Monday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,16300770.0
20184003679,Bank Recess,1 - Client lost,Request created,1537894312000,00082,APPLICANT,0.0,0.0,67901.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209572.0
20184003679,Bank Recess,1 - Client lost,Service closure Request with network responsibility,1537894355000,missing,APPLICANT,11.0,11.0,67912.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209572.0
20184003679,Bank Recess,1 - Client lost,Authorization Requested,1537894386000,00475,DIRECTOR,54.0,43.0,67955.0,Tuesday,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209572.0
20184003679,Bank Recess,1 - Client lost,Service closure Request with BO responsibility,1537979640000,BOC,BACK-OFFICE,85.0,31.0,67986.0,Tuesday,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,209572.0
20184003679,Bank Recess,1 - Client lost,Pending Request for Reservation Closure,1537979736000,BOC,BACK-OFFICE,85339.0,85254.0,66840.0,Wednesday,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,209572.0
20184003679,Bank Recess,1 - Client lost,Pending Liquidation Request,1538103873000,BOC,BACK-OFFICE,85435.0,96.0,66936.0,Wednesday,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,209572.0
20184004916,Client Recess,1 - Client lost,Request created,1535447732000,00324,APPLICANT,0.0,0.0,40299.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360427.0
20184004916,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1535963590000,00406,DIRECTOR,233.0,233.0,40532.0,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1360427.0
20184004916,Client Recess,1 - Client lost,Service closure Request with network responsibility,1536064273000,00406,APPLICANT,616660.0,616427.0,52159.0,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1360427.0
20184004916,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1536668940000,BOC,BACK-OFFICE,616774.0,114.0,52273.0,Tuesday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1360427.0
20184004916,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1536669096000,BOC,BACK-OFFICE,1221441.0,604667.0,52140.0,Tuesday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1360427.0
20184004916,Client Recess,1 - Client lost,Pending Liquidation Request,1536807926000,BOC,BACK-OFFICE,1221597.0,156.0,52296.0,Tuesday,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1360427.0
20184005244,Client Recess,1 - Client lost,Request created,1523957264000,00079,APPLICANT,0.0,0.0,41230.0,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13215959.0
20184005244,Client Recess,1 - Client lost,Evaluating Request (NO registered letter),1536230923000,00591,DIRECTOR,12273634.0,12273634.0,46064.0,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13215959.0
20184005244,Client Recess,1 - Client lost,Service closure Request with network responsibility,1536234221000,00591,APPLICANT,12276765.0,3131.0,49195.0,Thursday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13215959.0
20184005244,Client Recess,1 - Client lost,Service closure Request with BO responsibility,1536744195000,BOC,BACK-OFFICE,12276991.0,226.0,49421.0,Thursday,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13215959.0
20184005244,Client Recess,1 - Client lost,Pending Request for Reservation Closure,1536744223000,BOC,BACK-OFFICE,12786965.0,509974.0,40995.0,Wednesday,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,13215959.0
