,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
1,1-565045794,2011-08-31T12:11:13+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
2,1-565045794,2011-08-31T12:14:00+01:00,Accepted,Wait - Implementation,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
3,1-565045794,2011-08-31T12:14:02+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
4,1-565045794,2011-08-31T12:14:56+01:00,Queued,Awaiting Assignment,E_10,Org line C,G265 2nd,Medium,PROD424,se,POLAND
5,1-565045794,2011-08-31T14:33:56+01:00,Accepted,In Progress,E_10,Org line C,G265 2nd,Medium,PROD424,se,USA
6,1-565045794,2011-08-31T14:34:23+01:00,Accepted,Wait - User,E_10,Org line C,G265 2nd,Medium,PROD424,se,USA
7,1-565045794,2011-08-31T15:30:18+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Medium,PROD424,se,USA
8,1-565045794,2011-08-31T15:34:14+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
9,1-565045794,2011-08-31T15:35:19+01:00,Accepted,Assigned,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
0,1-567358917,2011-09-05T14:35:46+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-567358917,2011-09-05T14:36:01+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-567358917,2011-09-05T14:43:48+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-567358917,2011-09-05T15:05:51+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
0,1-577292898,2011-09-23T12:31:56+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
1,1-577292898,2011-09-23T12:32:04+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
2,1-577292898,2011-09-23T12:36:52+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
3,1-577292898,2011-09-26T10:29:57+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-577292898,2011-09-27T13:39:18+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
5,1-577292898,2011-09-27T13:39:32+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
0,1-578864726,2011-09-28T20:45:00+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
1,1-578864726,2011-09-28T20:45:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
2,1-578864726,2011-09-28T20:52:49+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
3,1-578864726,2011-09-28T20:53:08+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G25 3rd,Low,PROD34,se,Brazil
0,1-580893958,2011-10-04T12:57:50+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
1,1-580893958,2011-10-04T12:57:58+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
2,1-580893958,2011-10-04T13:04:29+01:00,Queued,Awaiting Assignment,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
3,1-580893958,2011-10-04T13:04:31+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
4,1-580893958,2011-10-04T13:04:34+01:00,Accepted,Wait,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
5,1-580893958,2011-10-31T18:46:54+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
0,1-580987781,2011-10-06T08:37:52+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
1,1-580987781,2011-10-06T08:49:10+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
2,1-580987781,2011-10-06T08:58:53+01:00,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
0,1-583200733,2011-10-07T13:03:58+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD235,se,Sweden
1,1-583200733,2011-10-07T13:04:32+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD235,se,Sweden
0,1-587101946,2011-10-14T11:36:56+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
1,1-587101946,2011-10-14T11:38:36+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
2,1-587101946,2011-10-14T11:44:27+01:00,Queued,Awaiting Assignment,,Other,V46 2nd,Medium,PROD308,be,Belgium
3,1-587101946,2011-10-14T16:25:47+01:00,Accepted,In Progress,,Other,V46 2nd,Medium,PROD308,be,United Kingdom
0,1-593737913,2011-10-24T14:43:56+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
1,1-593737913,2011-10-24T14:44:09+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
2,1-593737913,2011-10-24T14:50:38+01:00,Accepted,Wait,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
0,1-594260021,2011-10-25T08:19:37+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-594260021,2011-10-25T08:26:42+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-594260021,2011-10-25T08:42:31+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-594260021,2011-10-25T14:11:16+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
0,1-597436480,2011-10-28T12:31:29+01:00,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden
1,1-597436480,2011-10-28T12:33:25+01:00,Accepted,In Progress,A2_1,Org line A2,D7,High,PROD776,se,Sweden
2,1-597436480,2011-10-28T12:36:39+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,N14 2nd,High,PROD776,se,Sweden
3,1-597436480,2011-10-28T12:40:09+01:00,Accepted,In Progress,A2_1,Org line A2,N14 2nd,High,PROD776,se,POLAND
4,1-597436480,2011-10-28T13:02:20+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D7,High,PROD776,se,POLAND
0,1-601328051,2011-11-03T08:52:35+01:00,Accepted,In Progress,,Org line G4,M1 2nd,Medium,PROD345,se,Sweden
1,1-601328051,2011-11-03T08:57:38+01:00,Accepted,In Progress,,Org line G4,M1 2nd,Medium,PROD345,se,Sweden
2,1-601328051,2011-11-03T09:04:38+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,M5 2nd,Medium,PROD345,se,Sweden
0,1-603556351,2011-11-07T08:01:02+01:00,Accepted,In Progress,,Org line F,G207 2nd,Low,PROD681,se,France
1,1-603556351,2011-11-07T08:01:20+01:00,Accepted,In Progress,,Org line F,G207 2nd,Low,PROD681,se,France
2,1-603556351,2011-11-07T08:07:06+01:00,Accepted,Assigned,,Org line F,G207 2nd,Low,PROD681,se,France
0,1-603749197,2011-11-07T11:15:25+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD158,se,Sweden
1,1-603749197,2011-11-07T11:15:56+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD158,se,Sweden
2,1-603749197,2011-11-07T11:20:25+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD158,se,Sweden
3,1-603749197,2011-11-07T11:30:48+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD158,se,Brazil
4,1-603749197,2011-11-07T11:31:26+01:00,Queued,Awaiting Assignment,,Org line V11,V50 2nd,Medium,PROD158,se,Brazil
0,1-604144478,2011-11-07T17:16:16+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-604144478,2011-11-07T17:16:40+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-604144478,2011-11-07T17:20:28+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-604144478,2011-11-08T09:42:15+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-604144478,2011-11-08T09:48:33+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
0,1-605313141,2011-11-11T13:45:04+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
1,1-605313141,2011-11-11T13:49:29+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
0,1-605956457,2011-11-10T15:55:46+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,se,POLAND
1,1-605956457,2011-11-10T15:56:15+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,se,POLAND
2,1-605956457,2011-11-10T15:57:34+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,se,POLAND
3,1-605956457,2011-11-12T01:46:26+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,se,Sweden
4,1-605956457,2011-11-12T01:46:33+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD424,se,Sweden
5,1-605956457,2011-11-21T09:58:34+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,se,POLAND
6,1-605956457,2011-11-21T10:01:33+01:00,Accepted,Wait - User,V3_2,Org line C,G97,Low,PROD424,se,POLAND
7,1-605956457,2011-11-21T10:33:13+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD424,se,POLAND
8,1-605956457,2011-11-21T12:24:27+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Low,PROD424,se,POLAND
0,1-606902814,2011-11-14T10:47:32+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD645,in,China
1,1-606902814,2011-11-14T10:49:35+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD645,in,China
0,1-609835209,2011-11-17T11:39:45+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-609835209,2011-11-17T11:40:06+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-609835209,2011-11-17T11:45:24+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-609835209,2011-11-17T14:25:11+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
0,1-611261188,2011-11-18T06:45:58+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-611261188,2011-11-18T06:46:23+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-611261188,2011-11-18T07:03:37+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-611261188,2011-11-18T07:09:13+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
4,1-611261188,2011-11-18T07:10:10+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
5,1-611261188,2011-11-18T10:35:12+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
6,1-611261188,2011-11-18T10:36:13+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
7,1-611261188,2011-11-18T11:19:58+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
8,1-611261188,2011-11-18T11:24:11+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
0,1-613379581,2011-11-22T09:45:45+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
1,1-613379581,2011-11-22T09:46:38+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
0,1-614948909,2011-11-23T10:40:38+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-614948909,2011-11-23T10:42:19+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-614948909,2011-11-23T10:55:10+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-614948909,2011-11-24T11:19:12+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-614948909,2011-11-24T11:19:21+01:00,Accepted,Assigned,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
5,1-614948909,2011-11-24T17:22:31+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
6,1-614948909,2011-11-24T17:24:46+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
7,1-614948909,2011-11-24T17:53:38+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
0,1-617858557,2011-11-29T12:36:35+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium
1,1-617858557,2011-11-29T12:39:07+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium
2,1-617858557,2011-11-29T13:02:33+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,de,Belgium
3,1-617858557,2011-11-29T13:06:42+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA
4,1-617858557,2011-11-29T13:47:31+01:00,Accepted,Wait,E_5,Org line C,G92,Medium,PROD565,de,INDIA
5,1-617858557,2011-11-29T13:47:34+01:00,Completed,Resolved,E_5,Org line C,G92,Medium,PROD565,de,INDIA
6,1-617858557,2011-11-30T12:20:18+01:00,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD565,de,Belgium
7,1-617858557,2011-11-30T12:20:21+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD565,de,Belgium
8,1-617858557,2011-11-30T12:20:47+01:00,Queued,Awaiting Assignment,E_5,Org line C,G92,Medium,PROD565,de,Belgium
9,1-617858557,2011-11-30T12:57:49+01:00,Accepted,In Progress,E_5,Org line C,G92,Medium,PROD565,de,INDIA
10,1-617858557,2011-11-30T13:50:00+01:00,Accepted,Wait - User,E_5,Org line C,G92,Medium,PROD565,de,INDIA
11,1-617858557,2011-12-01T12:40:57+01:00,Queued,Awaiting Assignment,,Org line V11,V49,Medium,PROD565,de,INDIA
12,1-617858557,2011-12-06T07:17:23+01:00,Accepted,In Progress,,Org line V11,V49,Medium,PROD565,de,Germany
13,1-617858557,2011-12-06T07:17:36+01:00,Accepted,Assigned,,Org line V11,V49,Medium,PROD565,de,Germany
0,1-618854217,2011-12-01T18:32:44+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD388,in,POLAND
1,1-618854217,2011-12-01T18:32:54+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD388,in,POLAND
2,1-618854217,2011-12-01T18:44:45+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Low,PROD388,in,POLAND
3,1-618854217,2011-12-02T13:56:51+01:00,Accepted,In Progress,V3_2,Org line C,G97,Low,PROD388,in,POLAND
4,1-618854217,2011-12-02T13:58:36+01:00,Accepted,Wait,V3_2,Org line C,G97,Low,PROD388,in,POLAND
5,1-618854217,2011-12-02T15:59:30+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,N8 2nd,Low,PROD388,in,POLAND
0,1-619069761,2011-12-02T10:32:47+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
1,1-619069761,2011-12-02T10:33:00+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
2,1-619069761,2011-12-02T10:44:22+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
3,1-619069761,2011-12-02T11:12:28+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Belgium
4,1-619069761,2011-12-02T11:34:40+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,POLAND
5,1-619069761,2011-12-02T12:14:51+01:00,Queued,Awaiting Assignment,,Org line V11,A5,Medium,PROD328,be,POLAND
6,1-619069761,2011-12-02T13:09:07+01:00,Accepted,In Progress,,Org line V11,A5,Medium,PROD328,be,Germany
7,1-619069761,2011-12-02T13:10:24+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Germany
0,1-620611187,2011-12-07T13:54:21+01:00,Accepted,In Progress,A2_5,Org line A2,A10,Medium,PROD236,se,Sweden
1,1-620611187,2011-12-07T13:54:33+01:00,Accepted,In Progress,A2_5,Org line A2,A10,Medium,PROD236,se,Sweden
2,1-620611187,2011-12-07T14:03:25+01:00,Queued,Awaiting Assignment,,Org line V11,C8,Medium,PROD236,se,Sweden
0,1-620858291,2011-12-08T08:03:30+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-620858291,2011-12-08T08:03:59+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-620858291,2011-12-08T08:30:03+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-620858291,2011-12-08T09:53:52+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
0,1-621825480,2011-12-12T08:21:05+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
1,1-621825480,2011-12-12T08:21:08+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
2,1-621825480,2011-12-12T08:26:15+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
3,1-621825480,2011-12-14T15:30:57+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-621825480,2011-12-14T15:33:46+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
5,1-621825480,2011-12-15T11:37:48+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
6,1-621825480,2011-12-15T11:48:55+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
7,1-621825480,2011-12-15T13:31:03+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
0,1-623778166,2011-12-14T15:05:31+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD790,be,Belgium
1,1-623778166,2011-12-14T15:05:55+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD790,be,Belgium
2,1-623778166,2011-12-14T15:10:14+01:00,Queued,Awaiting Assignment,,Org line V11,V52 2nd,Medium,PROD790,be,Belgium
0,1-626766981,2011-12-21T17:00:52+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
1,1-626766981,2011-12-21T17:01:30+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
2,1-626766981,2011-12-22T08:36:11+01:00,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
0,1-627819166,2011-12-22T03:19:50+01:00,Accepted,In Progress,A2_1,Org line B,D1,Medium,PROD542,nl,China
1,1-627819166,2011-12-22T03:21:52+01:00,Accepted,In Progress,A2_1,Org line B,D1,Medium,PROD542,nl,China
2,1-627819166,2011-12-22T03:24:24+01:00,Accepted,In Progress,A2_1,Org line B,D1,Medium,PROD542,nl,China
3,1-627819166,2011-12-22T03:24:47+01:00,Queued,Awaiting Assignment,,Org line V7,V29 2nd,Medium,PROD542,nl,China
4,1-627819166,2011-12-22T09:20:28+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
5,1-627819166,2011-12-22T09:20:42+01:00,Queued,Awaiting Assignment,A2_1,Org line B,D1,Medium,PROD542,nl,Belgium
6,1-627819166,2011-12-22T09:35:40+01:00,Accepted,In Progress,A2_1,Org line B,D1,Medium,PROD542,nl,China
7,1-627819166,2011-12-22T09:36:03+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,China
8,1-627819166,2012-01-02T16:29:59+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
9,1-627819166,2012-01-02T16:31:44+01:00,Queued,Awaiting Assignment,A2_1,Org line B,D1,Medium,PROD542,nl,Netherlands
10,1-627819166,2012-01-04T02:24:45+01:00,Accepted,In Progress,A2_1,Org line B,D1,Medium,PROD542,nl,China
11,1-627819166,2012-01-04T02:24:55+01:00,Accepted,Wait - User,A2_1,Org line B,D1,Medium,PROD542,nl,China
12,1-627819166,2012-01-04T08:59:37+01:00,Queued,Awaiting Assignment,,Org line V7n,V32 2nd,Medium,PROD542,nl,China
13,1-627819166,2012-01-17T11:34:27+01:00,Accepted,In Progress,,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands
0,1-627973205,2011-12-22T10:48:28+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
1,1-627973205,2011-12-22T10:48:51+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
2,1-627973205,2011-12-22T10:48:52+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
3,1-627973205,2011-12-22T10:58:30+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Belgium
4,1-627973205,2011-12-22T11:16:51+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,POLAND
5,1-627973205,2011-12-22T11:18:03+01:00,Queued,Awaiting Assignment,,Org line V11,A5,Medium,PROD328,be,POLAND
6,1-627973205,2011-12-22T11:23:59+01:00,Accepted,In Progress,,Org line V11,A5,Medium,PROD328,be,Germany
7,1-627973205,2011-12-22T13:57:42+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Germany
8,1-627973205,2011-12-22T14:09:00+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,Brazil
9,1-627973205,2011-12-22T14:09:39+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD328,be,Brazil
10,1-627973205,2011-12-22T14:14:35+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
11,1-627973205,2011-12-22T14:29:09+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
12,1-627973205,2011-12-22T14:29:21+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Belgium
13,1-627973205,2011-12-22T14:32:55+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,Brazil
14,1-627973205,2011-12-22T14:33:49+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD328,be,Brazil
15,1-627973205,2011-12-22T14:34:26+01:00,Accepted,In Progress,,Org line V11,V49,Medium,PROD328,be,Germany
16,1-627973205,2011-12-22T14:36:23+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD328,be,Germany
17,1-627973205,2011-12-22T14:50:58+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD328,be,Belgium
18,1-627973205,2011-12-22T14:54:06+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Belgium
19,1-627973205,2011-12-22T15:07:21+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,Brazil
20,1-627973205,2011-12-22T15:12:55+01:00,Queued,Awaiting Assignment,,Org line V11,A5,Medium,PROD328,be,Brazil
21,1-627973205,2011-12-22T16:06:52+01:00,Accepted,In Progress,,Org line V11,A5,Medium,PROD328,be,Germany
22,1-627973205,2011-12-22T16:08:03+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Germany
23,1-627973205,2011-12-22T16:11:46+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,Brazil
24,1-627973205,2011-12-22T16:12:44+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,A8 2nd,Medium,PROD328,be,Brazil
25,1-627973205,2011-12-23T10:53:31+01:00,Accepted,In Progress,A2_5,Org line A2,A8 2nd,Medium,PROD328,be,Belgium
26,1-627973205,2011-12-23T10:56:52+01:00,Queued,Awaiting Assignment,A2_1,Org line B,D1,Medium,PROD328,be,Belgium
27,1-627973205,2011-12-23T10:57:09+01:00,Accepted,In Progress,A2_5,Org line A2,A8 2nd,Medium,PROD328,be,Belgium
28,1-627973205,2011-12-23T10:57:43+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D4,Medium,PROD328,be,Belgium
29,1-627973205,2011-12-23T11:52:24+01:00,Accepted,In Progress,A2_1,Org line A2,D4,Medium,PROD328,be,POLAND
30,1-627973205,2011-12-23T11:52:47+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD328,be,POLAND
0,1-629364071,2011-12-26T04:28:33+01:00,Accepted,In Progress,A2_2,Org line A2,G131 2nd,Medium,PROD50,us,China
1,1-629364071,2011-12-26T04:34:32+01:00,Accepted,In Progress,A2_2,Org line A2,G131 2nd,Medium,PROD50,us,China
2,1-629364071,2011-12-27T03:53:41+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,G12 2nd,Medium,PROD50,us,China
0,1-629883996,2011-12-27T16:10:12+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
1,1-629883996,2011-12-27T16:10:49+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
2,1-629883996,2011-12-27T16:14:14+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
3,1-629883996,2011-12-30T14:39:06+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
4,1-629883996,2011-12-30T14:39:29+01:00,Queued,Awaiting Assignment,,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands
5,1-629883996,2012-01-03T11:25:55+01:00,Accepted,In Progress,,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands
6,1-629883996,2012-01-03T11:27:53+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
