,SR_Number,Change_Date+Time,Status,ACTIVITY,Involved_ST_Function_Div,Involved_Org_line_3,Involved_ST,SR_Latest_Impact,Product,Country,Owner_Country
205,1-530838254,2011-07-07T14:25:52+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
206,1-530838254,2011-07-07T14:25:59+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D6,Medium,PROD542,nl,Netherlands
207,1-530838254,2011-07-07T14:26:47+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD542,nl,Belgium
208,1-532109338,2011-06-08T13:58:15+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
209,1-532109338,2011-06-08T13:58:20+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
210,1-532109338,2011-06-08T14:02:01+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
211,1-532109338,2011-06-08T16:20:33+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
212,1-532109338,2011-06-08T16:21:14+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
213,1-532109338,2011-06-08T16:55:56+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
214,1-532109338,2011-06-09T09:34:50+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
215,1-532109338,2011-06-09T11:19:26+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
216,1-532109338,2011-06-09T11:21:37+01:00,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
217,1-532109338,2011-06-09T17:54:41+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
218,1-532109338,2011-06-10T15:16:38+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
219,1-536444735,2011-06-24T13:23:13+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
220,1-536444735,2011-06-24T13:23:15+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
221,1-536444735,2011-06-24T13:25:58+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
222,1-536444735,2011-06-24T13:46:34+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
223,1-536444735,2011-06-24T14:37:42+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
224,1-536444735,2011-06-24T15:08:11+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
225,1-536444735,2011-06-24T15:10:52+01:00,Queued,Awaiting Assignment,,Org line V7n,V32 2nd,Medium,PROD542,nl,POLAND
226,1-536481337,2011-06-24T14:58:54+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
227,1-536481337,2011-06-24T14:58:56+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
228,1-536481337,2011-06-24T15:02:31+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
229,1-536481337,2011-06-24T15:42:25+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
230,1-536481337,2011-06-27T09:34:41+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
231,1-536481337,2011-06-27T09:41:23+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
232,1-536481337,2011-06-27T09:45:13+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
233,1-536481337,2011-06-27T09:48:50+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
234,1-536481337,2011-06-27T10:05:48+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
235,1-536481337,2011-06-27T11:24:37+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
236,1-536481337,2011-06-27T11:32:59+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
237,1-537219938,2011-06-28T11:35:39+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD507,fr,France
238,1-537219938,2011-06-28T11:35:57+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD507,fr,France
239,1-537219938,2011-06-28T11:50:20+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,L61 3rd,Medium,PROD507,fr,France
240,1-537219938,2011-06-28T11:58:24+01:00,Accepted,In Progress,A2_5,Org line A2,L61 3rd,Medium,PROD507,fr,France
241,1-537219938,2011-06-28T11:59:36+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,V30,Medium,PROD507,fr,France
242,1-537219938,2011-06-28T17:45:50+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD507,fr,France
243,1-537219938,2011-06-28T17:46:58+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,L62 3rd,Medium,PROD507,fr,France
244,1-537219938,2011-06-29T09:47:40+01:00,Accepted,In Progress,A2_5,Org line A2,L62 3rd,Medium,PROD507,fr,France
245,1-537219938,2011-06-29T09:48:21+01:00,Queued,Awaiting Assignment,A2_4,Org line A2,V30,Medium,PROD507,fr,France
246,1-537219938,2011-06-29T09:51:19+01:00,Accepted,In Progress,A2_4,Org line A2,V30,Medium,PROD507,fr,France
247,1-540390551,2011-07-11T08:20:50+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
248,1-540390551,2011-07-11T08:20:55+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
249,1-540390551,2011-07-11T08:28:43+01:00,Queued,Awaiting Assignment,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
250,1-540390551,2011-07-11T08:28:45+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
251,1-540390551,2011-07-11T08:28:47+01:00,Accepted,Wait,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
252,1-540390551,2011-07-11T12:34:18+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
253,1-540390551,2011-07-11T14:18:29+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
254,1-541468268,2011-07-14T18:20:42+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
255,1-541468268,2011-07-14T18:20:49+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
256,1-541468268,2011-07-14T18:22:51+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
257,1-541468268,2011-07-15T08:43:36+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
258,1-541468268,2011-07-15T09:02:31+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands
259,1-541468268,2011-07-15T09:52:29+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
260,1-543317665,2011-07-25T14:45:15+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
261,1-543317665,2011-07-25T14:45:29+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
262,1-543317665,2011-07-25T14:50:11+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
263,1-543317665,2011-07-25T15:28:03+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
264,1-543317665,2011-07-25T15:34:15+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
265,1-543317665,2011-07-25T15:50:14+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
266,1-543317665,2011-07-25T15:52:35+01:00,Accepted,Wait - User,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
267,1-543317665,2011-07-25T15:57:23+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
268,1-543317665,2011-07-25T15:58:34+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
269,1-543317665,2011-07-25T16:55:44+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
270,1-543317665,2011-07-25T17:02:17+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
271,1-543317665,2011-07-25T17:02:18+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
272,1-543979253,2011-07-28T10:12:37+01:00,Accepted,In Progress,A2_1,Org line A2,M19 2nd,High,PROD700,se,Sweden
273,1-543979253,2011-07-28T10:16:47+01:00,Accepted,In Progress,A2_1,Org line A2,M19 2nd,High,PROD700,se,Sweden
274,1-543979253,2011-07-28T10:21:15+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G368,High,PROD700,se,Sweden
275,1-544969832,2011-08-03T13:17:22+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
276,1-544969832,2011-08-03T13:17:49+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
277,1-544969832,2011-08-03T13:24:10+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
278,1-544969832,2011-08-04T12:02:25+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
279,1-544969832,2011-08-04T13:55:28+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
280,1-544969832,2011-08-04T13:55:29+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
281,1-544969832,2011-08-04T16:05:00+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
282,1-544969832,2011-08-04T16:05:04+01:00,Accepted,Assigned,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
283,1-544976636,2011-08-03T12:29:56+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
284,1-544976636,2011-08-03T12:31:12+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
285,1-544976636,2011-08-03T12:41:04+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
286,1-544976636,2011-08-04T11:55:05+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
287,1-544976636,2011-08-04T13:56:55+01:00,Queued,Awaiting Assignment,,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands
288,1-544976636,2011-08-04T16:04:01+01:00,Accepted,In Progress,,Org line V7n,V32 2nd,Medium,PROD542,nl,Netherlands
289,1-544976636,2011-08-04T16:14:33+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
290,1-550213097,2011-08-16T10:20:48+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
291,1-550213097,2011-08-16T10:21:07+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
292,1-550213097,2011-08-16T10:21:44+01:00,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
293,1-550213097,2011-08-16T13:40:27+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
294,1-550213097,2011-08-16T13:40:28+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
295,1-550213097,2011-08-16T14:21:08+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
296,1-550213097,2011-08-16T14:26:29+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
297,1-550213097,2011-08-16T14:32:30+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
298,1-550213097,2011-08-16T14:35:13+01:00,Accepted,Wait - User,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
299,1-550213097,2011-08-16T14:50:48+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
300,1-550213097,2011-08-16T15:35:43+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
301,1-550213097,2011-08-16T15:36:11+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
302,1-550213097,2011-08-16T15:36:12+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
303,1-550213097,2011-08-16T15:39:52+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
304,1-557297151,2011-08-19T11:09:56+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
305,1-557297151,2011-08-19T11:11:11+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
306,1-557297151,2011-08-19T11:12:40+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
307,1-557297151,2011-08-19T12:23:13+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
308,1-557297151,2011-08-19T12:24:05+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands
309,1-557297151,2011-08-19T12:24:06+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D5,Medium,PROD542,nl,Netherlands
310,1-557297151,2011-08-19T12:58:45+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
311,1-557297151,2011-08-19T12:58:52+01:00,Accepted,Assigned,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
312,1-557297151,2011-08-19T15:04:49+01:00,Accepted,In Progress,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
313,1-557297151,2011-08-19T15:05:46+01:00,Accepted,Wait - User,A2_1,Org line C,D5,Medium,PROD542,nl,Belgium
314,1-557297151,2011-08-19T15:26:44+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
315,1-559795575,2011-08-22T14:54:38+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
316,1-559795575,2011-08-22T14:57:40+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
317,1-559795575,2011-08-22T15:52:00+01:00,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Brazil
318,1-559795575,2011-08-26T15:52:15+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N38,Medium,PROD562,se,Brazil
319,1-559795575,2011-08-26T15:59:01+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD562,se,USA
320,1-559795575,2011-08-26T16:12:50+01:00,Accepted,Wait - User,V3_2,Org line C,N38,Medium,PROD562,se,USA
321,1-559795575,2011-08-26T16:40:31+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD562,se,USA
322,1-559795575,2011-08-26T16:43:11+01:00,Queued,Awaiting Assignment,V3_2,Org line C,M9,Medium,PROD562,se,USA
323,1-559795575,2011-08-29T07:12:35+01:00,Accepted,In Progress,V3_2,Org line C,M9,Medium,PROD562,se,Sweden
324,1-559795575,2011-08-29T07:13:48+01:00,Queued,Awaiting Assignment,V3_2,Org line C,N38,Medium,PROD562,se,Sweden
325,1-559795575,2011-08-29T13:03:12+01:00,Accepted,In Progress,V3_2,Org line C,N38,Medium,PROD562,se,USA
326,1-559795575,2011-08-29T13:04:01+01:00,Queued,Awaiting Assignment,E_5,Org line C,G73,Medium,PROD562,se,USA
327,1-559795575,2011-08-29T13:12:17+01:00,Accepted,In Progress,E_5,Org line C,G73,Medium,PROD562,se,INDIA
328,1-559795575,2011-08-29T13:30:11+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G49,Medium,PROD562,se,INDIA
329,1-565045794,2011-08-31T12:10:52+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
330,1-565045794,2011-08-31T12:11:13+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
331,1-565045794,2011-08-31T12:14:00+01:00,Accepted,Wait - Implementation,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
332,1-565045794,2011-08-31T12:14:02+01:00,Accepted,In Progress,V3_2,Org line C,G96,Medium,PROD424,se,POLAND
333,1-565045794,2011-08-31T12:14:56+01:00,Queued,Awaiting Assignment,E_10,Org line C,G265 2nd,Medium,PROD424,se,POLAND
334,1-565045794,2011-08-31T14:33:56+01:00,Accepted,In Progress,E_10,Org line C,G265 2nd,Medium,PROD424,se,USA
335,1-565045794,2011-08-31T14:34:23+01:00,Accepted,Wait - User,E_10,Org line C,G265 2nd,Medium,PROD424,se,USA
336,1-565045794,2011-08-31T15:30:18+01:00,Queued,Awaiting Assignment,E_10,Org line B,G230 2nd,Medium,PROD424,se,USA
337,1-565045794,2011-08-31T15:34:14+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
338,1-565045794,2011-08-31T15:35:19+01:00,Accepted,Assigned,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
339,1-565045794,2011-08-31T16:31:21+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
340,1-565045794,2011-08-31T16:32:07+01:00,Accepted,Wait - User,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
341,1-565045794,2011-09-09T14:44:37+01:00,Accepted,In Progress,E_10,Org line B,G230 2nd,Medium,PROD424,se,INDIA
342,1-565045794,2011-09-09T14:54:42+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD424,se,INDIA
343,1-565045794,2011-09-10T01:28:43+01:00,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD424,se,Sweden
344,1-565045794,2011-09-10T01:29:32+01:00,Queued,Awaiting Assignment,V3_2,Org line C,G97,Medium,PROD424,se,Sweden
345,1-565045794,2011-09-12T10:42:34+01:00,Accepted,In Progress,V3_2,Org line C,G97,Medium,PROD424,se,POLAND
346,1-567358917,2011-09-05T14:35:46+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
347,1-567358917,2011-09-05T14:36:01+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
348,1-567358917,2011-09-05T14:43:48+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,POLAND
349,1-567358917,2011-09-05T15:05:51+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
350,1-567358917,2011-09-06T11:57:51+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
351,1-567358917,2011-09-06T11:57:52+01:00,Queued,Awaiting Assignment,A2_1,Org line A2,D8,Medium,PROD542,nl,Netherlands
352,1-567358917,2011-09-06T12:25:20+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
353,1-577292898,2011-09-23T12:31:56+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
354,1-577292898,2011-09-23T12:32:04+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
355,1-577292898,2011-09-23T12:36:52+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
356,1-577292898,2011-09-26T10:29:57+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
357,1-577292898,2011-09-27T13:39:18+01:00,Queued,Awaiting Assignment,A2_1,Org line C,D2,Medium,PROD542,nl,Netherlands
358,1-577292898,2011-09-27T13:39:32+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
359,1-577292898,2011-09-27T13:43:00+01:00,Queued,Awaiting Assignment,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
360,1-577292898,2011-10-15T12:20:36+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
361,1-577292898,2011-10-15T12:20:39+01:00,Accepted,Wait,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
362,1-577292898,2011-10-21T16:38:43+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,Belgium
363,1-578864726,2011-09-28T20:45:00+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
364,1-578864726,2011-09-28T20:45:12+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
365,1-578864726,2011-09-28T20:52:49+01:00,Accepted,In Progress,V3_2,Org line C,G96,Low,PROD34,se,Brazil
366,1-578864726,2011-09-28T20:53:08+01:00,Queued,Awaiting Assignment,A2_2,Org line A2,G25 3rd,Low,PROD34,se,Brazil
367,1-578864726,2011-09-29T09:13:03+01:00,Accepted,In Progress,A2_2,Org line A2,G25 3rd,Low,PROD34,se,Sweden
368,1-578864726,2011-09-29T09:15:32+01:00,Queued,Awaiting Assignment,A2_5,Org line A2,G364 2nd,Low,PROD34,se,Sweden
369,1-578864726,2011-10-03T09:47:24+01:00,Accepted,In Progress,A2_5,Org line A2,G364 2nd,Low,PROD34,se,Sweden
370,1-580893958,2011-10-04T12:57:50+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
371,1-580893958,2011-10-04T12:57:58+01:00,Accepted,In Progress,A2_1,Org line C,D2,Medium,PROD542,nl,Belgium
372,1-580893958,2011-10-04T13:04:29+01:00,Queued,Awaiting Assignment,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
373,1-580893958,2011-10-04T13:04:31+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
374,1-580893958,2011-10-04T13:04:34+01:00,Accepted,Wait,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
375,1-580893958,2011-10-31T18:46:54+01:00,Accepted,In Progress,,Org line V7,V29 2nd,Medium,PROD542,nl,Belgium
376,1-580893958,2011-10-31T18:47:42+01:00,Queued,Awaiting Assignment,,Org line V7,V35 2nd,Medium,PROD542,nl,Belgium
377,1-580893958,2011-11-07T10:34:08+01:00,Accepted,In Progress,,Org line V7,V35 2nd,Medium,PROD542,nl,United Kingdom
378,1-580893958,2011-11-07T10:35:12+01:00,Queued,Awaiting Assignment,,Org line V7n,V37 2nd,Medium,PROD542,nl,United Kingdom
379,1-580893958,2011-11-07T10:59:32+01:00,Accepted,In Progress,,Org line V7n,V37 2nd,Medium,PROD542,nl,Netherlands
380,1-580987781,2011-10-06T08:37:52+01:00,Queued,Awaiting Assignment,,Other,T19,Medium,PROD562,se,Sweden
381,1-580987781,2011-10-06T08:49:10+01:00,Queued,Awaiting Assignment,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
382,1-580987781,2011-10-06T08:58:53+01:00,Accepted,In Progress,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Sweden
383,1-580987781,2011-10-10T15:39:42+01:00,Accepted,Wait - User,A2_3,Org line A2,G356 2nd,Medium,PROD562,se,Brazil
384,1-583200733,2011-10-07T13:03:58+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD235,se,Sweden
385,1-583200733,2011-10-07T13:04:32+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD235,se,Sweden
386,1-583200733,2011-10-07T14:02:01+01:00,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD235,se,Sweden
387,1-583200733,2011-10-10T13:48:18+01:00,Accepted,Wait - User,A2_1,Org line A2,D7,Medium,PROD235,se,0
388,1-587101946,2011-10-14T11:36:56+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
389,1-587101946,2011-10-14T11:38:36+01:00,Accepted,In Progress,A2_1,Org line C,D6,Medium,PROD308,be,Belgium
390,1-587101946,2011-10-14T11:44:27+01:00,Queued,Awaiting Assignment,,Other,V46 2nd,Medium,PROD308,be,Belgium
391,1-587101946,2011-10-14T16:25:47+01:00,Accepted,In Progress,,Other,V46 2nd,Medium,PROD308,be,United Kingdom
392,1-587101946,2011-10-19T10:03:49+01:00,Accepted,Wait - User,,Other,V46 2nd,Medium,PROD308,be,United Kingdom
393,1-587101946,2011-10-20T13:54:32+01:00,Accepted,In Progress,,Other,V46 2nd,Medium,PROD308,be,United Kingdom
394,1-587101946,2011-10-26T18:07:08+01:00,Accepted,Wait - Implementation,,Other,V46 2nd,Medium,PROD308,be,United Kingdom
395,1-593737913,2011-10-24T14:43:56+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
396,1-593737913,2011-10-24T14:44:09+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
397,1-593737913,2011-10-24T14:50:38+01:00,Accepted,Wait,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
398,1-593737913,2011-10-27T14:45:16+01:00,Accepted,Wait,A2_1,Org line A2,D7,Medium,PROD312,se,0
399,1-593737913,2011-10-31T10:14:40+01:00,Accepted,In Progress,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
400,1-593737913,2011-10-31T10:17:37+01:00,Accepted,Wait,A2_1,Org line A2,D7,Medium,PROD312,se,Sweden
401,1-594260021,2011-10-25T08:19:37+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
402,1-594260021,2011-10-25T08:26:42+01:00,Accepted,In Progress,A2_1,Org line A2,D8,Medium,PROD542,nl,POLAND
